Java HotSpot(TM) 64-Bit Server VM (25.162-b12) for linux-amd64 JRE (1.8.0_162-b12), built on Dec 19 2017 21:15:48 by "java_re" with gcc 4.3.0 20080428 (Red Hat 4.3.0-8)
2018-06-02T21:32:20.712+0800: 44.509: [GC (Allocation Failure) [PSYoungGen: 512960K->384K(616448K)] 549805K->37557K(699904K), 0.0040684 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:21.058+0800: 44.855: [GC (Allocation Failure) [PSYoungGen: 615808K->480K(658944K)] 652981K->37973K(742400K), 0.0043884 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:21.388+0800: 45.185: [GC (Allocation Failure) [PSYoungGen: 658400K->480K(658944K)] 695893K->38349K(742400K), 0.0019018 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:21.706+0800: 45.503: [GC (Allocation Failure) [PSYoungGen: 658400K->480K(627200K)] 696269K->38765K(710656K), 0.0020596 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:22.040+0800: 45.837: [GC (Allocation Failure) [PSYoungGen: 627168K->480K(598016K)] 665453K->39173K(681472K), 0.0021085 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:22.336+0800: 46.132: [GC (Allocation Failure) [PSYoungGen: 597472K->480K(569344K)] 636165K->39557K(652800K), 0.0018151 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:22.612+0800: 46.408: [GC (Allocation Failure) [PSYoungGen: 569312K->448K(543232K)] 608389K->39901K(626688K), 0.0023131 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:22.897+0800: 46.694: [GC (Allocation Failure) [PSYoungGen: 542656K->448K(517120K)] 582109K->40253K(600576K), 0.0023514 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:23.161+0800: 46.958: [GC (Allocation Failure) [PSYoungGen: 517056K->448K(493568K)] 556861K->40597K(577024K), 0.0017575 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:23.406+0800: 47.203: [GC (Allocation Failure) [PSYoungGen: 492992K->448K(470016K)] 533141K->40925K(553472K), 0.0022505 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:23.633+0800: 47.429: [GC (Allocation Failure) [PSYoungGen: 469952K->416K(449024K)] 510429K->41189K(532480K), 0.0016437 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:23.888+0800: 47.685: [GC (Allocation Failure) [PSYoungGen: 448416K->352K(538112K)] 489189K->41421K(621568K), 0.0051215 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2018-06-02T21:32:24.171+0800: 47.968: [GC (Allocation Failure) [PSYoungGen: 537952K->448K(646144K)] 579021K->41797K(729600K), 0.0061436 secs] [Times: user=0.04 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:24.491+0800: 48.288: [GC (Allocation Failure) [PSYoungGen: 645568K->512K(662528K)] 686917K->42197K(745984K), 0.0022373 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:24.826+0800: 48.623: [GC (Allocation Failure) [PSYoungGen: 662016K->512K(662528K)] 703701K->42581K(745984K), 0.0027251 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:25.195+0800: 48.991: [GC (Allocation Failure) [PSYoungGen: 662016K->480K(630784K)] 704085K->42965K(714240K), 0.0020945 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:25.498+0800: 49.294: [GC (Allocation Failure) [PSYoungGen: 630752K->448K(601600K)] 673237K->43333K(685056K), 0.0016837 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:25.792+0800: 49.589: [GC (Allocation Failure) [PSYoungGen: 601024K->416K(572928K)] 643909K->43685K(656384K), 0.0028840 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:26.097+0800: 49.894: [GC (Allocation Failure) [PSYoungGen: 572832K->416K(546304K)] 616101K->44061K(629760K), 0.0023454 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
2018-06-02T21:32:26.369+0800: 50.166: [GC (Allocation Failure) [PSYoungGen: 545696K->416K(520192K)] 589341K->44413K(603648K), 0.0018607 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:26.625+0800: 50.422: [GC (Allocation Failure) [PSYoungGen: 520096K->416K(496640K)] 564093K->44757K(580096K), 0.0019172 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:26.883+0800: 50.680: [GC (Allocation Failure) [PSYoungGen: 496032K->416K(473088K)] 540373K->45077K(556544K), 0.0026174 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2018-06-02T21:32:27.138+0800: 50.935: [GC (Allocation Failure) [PSYoungGen: 472992K->416K(451584K)] 517653K->45389K(535040K), 0.0019329 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:27.365+0800: 51.162: [GC (Allocation Failure) [PSYoungGen: 450976K->384K(430080K)] 495949K->45661K(513536K), 0.0024836 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:27.572+0800: 51.369: [GC (Allocation Failure) [PSYoungGen: 429952K->384K(410624K)] 475229K->45957K(494080K), 0.0017759 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:27.774+0800: 51.571: [GC (Allocation Failure) [PSYoungGen: 409984K->416K(391168K)] 455557K->46269K(474624K), 0.0016608 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:27.998+0800: 51.795: [GC (Allocation Failure) [PSYoungGen: 391072K->416K(373760K)] 436925K->46533K(457216K), 0.0015920 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:28.188+0800: 51.985: [GC (Allocation Failure) [PSYoungGen: 373152K->384K(356352K)] 419269K->46773K(439808K), 0.0013708 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:28.358+0800: 52.154: [GC (Allocation Failure) [PSYoungGen: 356224K->384K(340480K)] 402613K->47029K(423936K), 0.0018400 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:28.523+0800: 52.320: [GC (Allocation Failure) [PSYoungGen: 340352K->288K(325120K)] 386997K->47165K(408576K), 0.0018865 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:28.684+0800: 52.481: [GC (Allocation Failure) [PSYoungGen: 324896K->256K(311296K)] 371773K->47357K(394752K), 0.0017768 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:28.843+0800: 52.640: [GC (Allocation Failure) [PSYoungGen: 310528K->288K(296960K)] 357629K->47605K(380416K), 0.0014639 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:29.008+0800: 52.805: [GC (Allocation Failure) [PSYoungGen: 296736K->256K(284160K)] 344053K->47781K(367616K), 0.0017477 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:29.145+0800: 52.942: [GC (Allocation Failure) [PSYoungGen: 283392K->256K(271360K)] 330917K->47989K(354816K), 0.0014291 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:29.284+0800: 53.081: [GC (Allocation Failure) [PSYoungGen: 271104K->256K(260096K)] 318837K->48181K(343552K), 0.0015287 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:29.407+0800: 53.204: [GC (Allocation Failure) [PSYoungGen: 259328K->224K(311808K)] 307253K->48333K(395264K), 0.0017144 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
2018-06-02T21:32:29.557+0800: 53.354: [GC (Allocation Failure) [PSYoungGen: 311520K->288K(374784K)] 359629K->48581K(458240K), 0.0016618 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:29.741+0800: 53.538: [GC (Allocation Failure) [PSYoungGen: 374048K->384K(449024K)] 422341K->48885K(532480K), 0.0018069 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2018-06-02T21:32:29.992+0800: 53.788: [GC (Allocation Failure) [PSYoungGen: 448896K->416K(429056K)] 497397K->49157K(512512K), 0.0018056 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:30.203+0800: 54.000: [GC (Allocation Failure) [PSYoungGen: 428448K->416K(409088K)] 477189K->49445K(492544K), 0.0018636 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:30.406+0800: 54.203: [GC (Allocation Failure) [PSYoungGen: 408992K->416K(390656K)] 458021K->49717K(474112K), 0.0018364 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:30.595+0800: 54.391: [GC (Allocation Failure) [PSYoungGen: 390048K->384K(372224K)] 439349K->49949K(455680K), 0.0017463 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:30.776+0800: 54.573: [GC (Allocation Failure) [PSYoungGen: 372096K->384K(355840K)] 421661K->50205K(439296K), 0.0020579 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:30.972+0800: 54.769: [GC (Allocation Failure) [PSYoungGen: 355200K->320K(339456K)] 405021K->50381K(422912K), 0.0020394 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:31.142+0800: 54.939: [GC (Allocation Failure) [PSYoungGen: 339264K->288K(408064K)] 389325K->50581K(491520K), 0.0034190 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2018-06-02T21:32:31.347+0800: 55.144: [GC (Allocation Failure) [PSYoungGen: 407328K->416K(488960K)] 457621K->50941K(572416K), 0.0018161 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:31.594+0800: 55.391: [GC (Allocation Failure) [PSYoungGen: 488864K->416K(466944K)] 539389K->51197K(550400K), 0.0015165 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
2018-06-02T21:32:31.824+0800: 55.621: [GC (Allocation Failure) [PSYoungGen: 466336K->320K(559616K)] 517117K->51397K(643072K), 0.0062114 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:32.133+0800: 55.930: [GC (Allocation Failure) [PSYoungGen: 559424K->448K(657408K)] 610501K->51829K(740864K), 0.0017633 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:32.458+0800: 56.255: [GC (Allocation Failure) [PSYoungGen: 656832K->480K(665088K)] 708213K->52221K(748544K), 0.0022921 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:32.787+0800: 56.584: [GC (Allocation Failure) [PSYoungGen: 664544K->480K(633344K)] 716285K->52637K(716800K), 0.0024335 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:33.149+0800: 56.946: [GC (Allocation Failure) [PSYoungGen: 633312K->448K(603648K)] 685469K->53013K(687104K), 0.0020113 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2018-06-02T21:32:33.452+0800: 57.249: [GC (Allocation Failure) [PSYoungGen: 603584K->480K(575488K)] 656149K->53437K(658944K), 0.0016043 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:33.747+0800: 57.544: [GC (Allocation Failure) [PSYoungGen: 574944K->480K(664064K)] 627901K->55869K(747520K), 0.0061541 secs] [Times: user=0.04 sys=0.01, real=0.01 secs] 
2018-06-02T21:32:34.131+0800: 57.928: [GC (Allocation Failure) [PSYoungGen: 663520K->512K(664064K)] 718909K->56269K(747520K), 0.0032974 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2018-06-02T21:32:34.478+0800: 58.274: [GC (Allocation Failure) [PSYoungGen: 663552K->512K(632320K)] 719309K->56709K(715776K), 0.0024316 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
2018-06-02T21:32:34.800+0800: 58.596: [GC (Allocation Failure) [PSYoungGen: 632320K->544K(603136K)] 688517K->57181K(686592K), 0.0024797 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:35.128+0800: 58.925: [GC (Allocation Failure) [PSYoungGen: 602656K->512K(574464K)] 659293K->57573K(657920K), 0.0022803 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:35.426+0800: 59.223: [GC (Allocation Failure) [PSYoungGen: 574464K->480K(547840K)] 631525K->57941K(631296K), 0.0020384 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:35.699+0800: 59.496: [GC (Allocation Failure) [PSYoungGen: 547296K->416K(521728K)] 604757K->58261K(605184K), 0.0020637 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:35.987+0800: 59.784: [GC (Allocation Failure) [PSYoungGen: 521632K->416K(497664K)] 579477K->58613K(581120K), 0.0019699 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:36.237+0800: 60.034: [GC (Allocation Failure) [PSYoungGen: 497056K->416K(474112K)] 555253K->58949K(557568K), 0.0024086 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:36.464+0800: 60.261: [GC (Allocation Failure) [PSYoungGen: 474016K->416K(452608K)] 532549K->59269K(536064K), 0.0017878 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:36.688+0800: 60.485: [GC (Allocation Failure) [PSYoungGen: 452000K->384K(431104K)] 510853K->59541K(514560K), 0.0017877 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:36.927+0800: 60.724: [GC (Allocation Failure) [PSYoungGen: 430976K->384K(411648K)] 490133K->59837K(495104K), 0.0025861 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:37.135+0800: 60.932: [GC (Allocation Failure) [PSYoungGen: 411008K->320K(392192K)] 470461K->60045K(475648K), 0.0029217 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:37.340+0800: 61.137: [GC (Allocation Failure) [PSYoungGen: 392000K->384K(374784K)] 451725K->60397K(458240K), 0.0015618 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:37.520+0800: 61.317: [GC (Allocation Failure) [PSYoungGen: 374144K->320K(449024K)] 434157K->60597K(532480K), 0.0025206 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:37.744+0800: 61.541: [GC (Allocation Failure) [PSYoungGen: 448832K->384K(429056K)] 509109K->60917K(512512K), 0.0018111 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:37.984+0800: 61.781: [GC (Allocation Failure) [PSYoungGen: 428416K->384K(409088K)] 488949K->61213K(492544K), 0.0020161 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:38.189+0800: 61.985: [GC (Allocation Failure) [PSYoungGen: 408960K->384K(390656K)] 469789K->61501K(474112K), 0.0020924 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
2018-06-02T21:32:38.389+0800: 62.186: [GC (Allocation Failure) [PSYoungGen: 390016K->384K(372224K)] 451133K->61773K(455680K), 0.0017392 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2018-06-02T21:32:38.572+0800: 62.369: [GC (Allocation Failure) [PSYoungGen: 372096K->384K(355840K)] 433485K->62029K(439296K), 0.0019215 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:38.756+0800: 62.553: [GC (Allocation Failure) [PSYoungGen: 355200K->320K(426496K)] 416845K->62205K(509952K), 0.0027764 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:38.993+0800: 62.790: [GC (Allocation Failure) [PSYoungGen: 426304K->384K(407552K)] 488189K->62509K(491008K), 0.0019340 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:39.204+0800: 63.001: [GC (Allocation Failure) [PSYoungGen: 406912K->384K(388608K)] 469037K->62789K(472064K), 0.0020225 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:39.397+0800: 63.194: [GC (Allocation Failure) [PSYoungGen: 388480K->384K(370688K)] 450885K->63061K(454144K), 0.0018862 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:39.575+0800: 63.372: [GC (Allocation Failure) [PSYoungGen: 370560K->352K(444928K)] 433237K->63277K(528384K), 0.0020216 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:39.805+0800: 63.602: [GC (Allocation Failure) [PSYoungGen: 444768K->384K(534016K)] 507693K->63557K(617472K), 0.0024561 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:40.099+0800: 63.896: [GC (Allocation Failure) [PSYoungGen: 533888K->448K(508928K)] 597061K->63909K(592384K), 0.0016603 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:40.356+0800: 64.153: [GC (Allocation Failure) [PSYoungGen: 508864K->416K(485376K)] 572325K->64213K(568832K), 0.0018959 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:40.592+0800: 64.389: [GC (Allocation Failure) [PSYoungGen: 485280K->416K(462848K)] 549077K->64533K(546304K), 0.0017077 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:40.832+0800: 64.629: [GC (Allocation Failure) [PSYoungGen: 462752K->384K(555520K)] 526869K->64813K(638976K), 0.0041493 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:41.129+0800: 64.926: [GC (Allocation Failure) [PSYoungGen: 555392K->416K(529408K)] 619821K->65141K(612864K), 0.0018471 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:41.404+0800: 65.201: [GC (Allocation Failure) [PSYoungGen: 529312K->416K(504832K)] 594037K->65485K(588288K), 0.0021218 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:41.653+0800: 65.450: [GC (Allocation Failure) [PSYoungGen: 504736K->448K(481280K)] 569805K->65853K(564736K), 0.0020201 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:41.900+0800: 65.696: [GC (Allocation Failure) [PSYoungGen: 481216K->416K(458752K)] 546621K->66141K(542208K), 0.0028079 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:42.146+0800: 65.943: [GC (Allocation Failure) [PSYoungGen: 458656K->384K(437760K)] 524381K->66421K(521216K), 0.0022291 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:42.366+0800: 66.163: [GC (Allocation Failure) [PSYoungGen: 437632K->384K(417792K)] 503669K->66725K(501248K), 0.0019501 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:42.566+0800: 66.363: [GC (Allocation Failure) [PSYoungGen: 417664K->384K(398848K)] 484005K->67013K(482304K), 0.0023723 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:42.764+0800: 66.561: [GC (Allocation Failure) [PSYoungGen: 398720K->384K(380416K)] 465349K->67285K(463872K), 0.0017629 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:42.972+0800: 66.769: [GC (Allocation Failure) [PSYoungGen: 380288K->384K(363008K)] 447189K->67549K(446464K), 0.0017034 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:43.161+0800: 66.958: [GC (Allocation Failure) [PSYoungGen: 362880K->384K(346624K)] 430045K->67805K(430080K), 0.0018646 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:43.333+0800: 67.129: [GC (Allocation Failure) [PSYoungGen: 346496K->384K(330752K)] 413917K->68053K(414208K), 0.0017756 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:43.496+0800: 67.293: [GC (Allocation Failure) [PSYoungGen: 330624K->384K(315904K)] 398293K->68293K(399360K), 0.0017074 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:43.649+0800: 67.446: [GC (Allocation Failure) [PSYoungGen: 315776K->352K(379392K)] 383685K->68477K(462848K), 0.0020050 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:43.846+0800: 67.643: [GC (Allocation Failure) [PSYoungGen: 379232K->352K(361984K)] 447357K->68685K(445440K), 0.0017604 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:44.043+0800: 67.840: [GC (Allocation Failure) [PSYoungGen: 361824K->384K(345600K)] 430157K->68965K(429056K), 0.0016940 secs] [Times: user=0.01 sys=0.01, real=0.01 secs] 
2018-06-02T21:32:44.220+0800: 68.017: [GC (Allocation Failure) [PSYoungGen: 345472K->384K(330240K)] 414053K->69213K(413696K), 0.0017407 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:44.382+0800: 68.179: [GC (Allocation Failure) [PSYoungGen: 330112K->384K(315392K)] 398941K->69437K(398848K), 0.0017660 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2018-06-02T21:32:44.537+0800: 68.334: [GC (Allocation Failure) [PSYoungGen: 315264K->320K(378368K)] 384317K->69597K(461824K), 0.0021176 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:44.726+0800: 68.523: [GC (Allocation Failure) [PSYoungGen: 378176K->384K(454144K)] 447453K->69885K(537600K), 0.0017527 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:44.973+0800: 68.770: [GC (Allocation Failure) [PSYoungGen: 454016K->352K(433152K)] 523517K->70101K(516608K), 0.0019220 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:45.196+0800: 68.993: [GC (Allocation Failure) [PSYoungGen: 432992K->416K(413184K)] 502741K->70469K(496640K), 0.0015838 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:45.399+0800: 69.196: [GC (Allocation Failure) [PSYoungGen: 413088K->384K(394240K)] 483141K->70717K(477696K), 0.0021888 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:45.588+0800: 69.385: [GC (Allocation Failure) [PSYoungGen: 394112K->384K(376320K)] 464445K->70989K(459776K), 0.0017256 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:45.776+0800: 69.573: [GC (Allocation Failure) [PSYoungGen: 376192K->384K(359424K)] 446797K->71253K(442880K), 0.0016582 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:45.974+0800: 69.771: [GC (Allocation Failure) [PSYoungGen: 359296K->384K(343040K)] 430165K->71501K(426496K), 0.0017353 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:46.146+0800: 69.943: [GC (Allocation Failure) [PSYoungGen: 342912K->320K(411648K)] 414029K->71669K(495104K), 0.0025845 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:46.351+0800: 70.148: [GC (Allocation Failure) [PSYoungGen: 411456K->384K(392704K)] 482805K->71965K(476160K), 0.0018523 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2018-06-02T21:32:46.541+0800: 70.338: [GC (Allocation Failure) [PSYoungGen: 392576K->384K(374784K)] 464157K->72245K(458240K), 0.0018361 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:46.734+0800: 70.531: [GC (Allocation Failure) [PSYoungGen: 374656K->320K(357888K)] 446517K->72437K(441344K), 0.0018424 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:46.946+0800: 70.742: [GC (Allocation Failure) [PSYoungGen: 357696K->288K(341504K)] 429813K->72645K(424960K), 0.0023853 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:47.128+0800: 70.925: [GC (Allocation Failure) [PSYoungGen: 341280K->320K(410112K)] 413637K->72917K(493568K), 0.0022176 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:47.344+0800: 71.141: [GC (Allocation Failure) [PSYoungGen: 409920K->352K(492032K)] 482517K->73181K(575488K), 0.0022791 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:47.586+0800: 71.383: [GC (Allocation Failure) [PSYoungGen: 491872K->384K(468992K)] 564701K->73493K(552448K), 0.0020699 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:47.827+0800: 71.624: [GC (Allocation Failure) [PSYoungGen: 468864K->448K(562688K)] 541973K->73861K(646144K), 0.0057924 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2018-06-02T21:32:48.130+0800: 71.926: [GC (Allocation Failure) [PSYoungGen: 562624K->416K(660480K)] 636037K->74133K(743936K), 0.0021743 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2018-06-02T21:32:48.456+0800: 72.253: [GC (Allocation Failure) [PSYoungGen: 660384K->512K(660480K)] 734101K->74589K(743936K), 0.0022522 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:48.779+0800: 72.575: [GC (Allocation Failure) [PSYoungGen: 660480K->448K(629248K)] 734557K->74933K(712704K), 0.0021835 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:49.128+0800: 72.924: [GC (Allocation Failure) [PSYoungGen: 629184K->480K(600064K)] 703669K->75365K(683520K), 0.0030284 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:49.434+0800: 73.230: [GC (Allocation Failure) [PSYoungGen: 599520K->448K(571392K)] 674405K->75725K(654848K), 0.0022753 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:49.713+0800: 73.510: [GC (Allocation Failure) [PSYoungGen: 571328K->448K(545280K)] 646605K->76101K(628736K), 0.0022590 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:50.004+0800: 73.801: [GC (Allocation Failure) [PSYoungGen: 544704K->448K(519168K)] 620357K->76461K(602624K), 0.0020125 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:50.265+0800: 74.062: [GC (Allocation Failure) [PSYoungGen: 519104K->416K(495616K)] 595117K->76773K(579072K), 0.0021279 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:50.509+0800: 74.306: [GC (Allocation Failure) [PSYoungGen: 495008K->416K(472064K)] 571365K->77109K(555520K), 0.0020611 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2018-06-02T21:32:50.743+0800: 74.540: [GC (Allocation Failure) [PSYoungGen: 471968K->416K(450560K)] 548661K->77429K(534016K), 0.0021404 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2018-06-02T21:32:50.985+0800: 74.781: [GC (Allocation Failure) [PSYoungGen: 449952K->384K(429056K)] 526965K->77709K(512512K), 0.0021826 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
